TransactionDate,OrginZip,DestZip,Weight,WeightUnit,ServiceDesc
1/21/2025,43125,30241,0.12,L,Mail Innovations
1/21/2025,43125,34685,0.12,L,Mail Innovations
1/21/2025,43125,81301,0.12,L,Mail Innovations
1/21/2025,43125,33431,0.12,L,Mail Innovations
1/21/2025,43125,17756,0.12,L,Mail Innovations
1/21/2025,43125,19104,0.12,L,Mail Innovations
1/21/2025,43125,60628,0.12,L,Mail Innovations
1/21/2025,43125,29168,0.12,L,Mail Innovations
1/21/2025,43125,28043,0.13,L,Mail Innovations
1/21/2025,43125,31632,0.12,L,Mail Innovations
1/21/2025,43125,47302,0.12,L,Mail Innovations
1/21/2025,43125,32784,0.13,L,Mail Innovations
1/21/2025,43125,46552,0.12,L,Mail Innovations
1/21/2025,43125,60614,0.11,L,Mail Innovations
1/21/2025,43125,14487,0.12,L,Mail Innovations
1/21/2025,43125,4473,0.12,L,Mail Innovations
1/21/2025,43125,32259,0.12,L,Mail Innovations
1/21/2025,43125,7095,0.12,L,Mail Innovations
1/21/2025,43125,58201,0.11,L,Mail Innovations
1/21/2025,43125,37920,0.11,L,Mail Innovations
1/21/2025,43125,33563,0.12,L,Mail Innovations
1/21/2025,43125,45760,0.12,L,Mail Innovations
1/21/2025,43125,97703,0.84,L,Mail Innovations
1/21/2025,43125,2745,0.9,L,Mail Innovations
1/21/2025,43125,74421,0.86,L,Mail Innovations
1/21/2025,43125,23219,0.84,L,Mail Innovations
1/21/2025,43125,47387,0.9,L,Mail Innovations
1/21/2025,43125,80525,0.96,L,Mail Innovations
1/21/2025,43125,37203,0.91,L,Mail Innovations
1/21/2025,43125,61938,0.73,L,Mail Innovations
1/21/2025,43125,30324,0.91,L,Mail Innovations
1/21/2025,43125,55069,0.92,L,Mail Innovations
1/21/2025,43125,28607,0.92,L,Mail Innovations
1/21/2025,43125,84037,0.85,L,Mail Innovations
1/21/2025,43125,70118,0.84,L,Mail Innovations
1/21/2025,43125,80126,0.78,L,Mail Innovations
1/21/2025,43125,77080,0.9,L,Mail Innovations
1/21/2025,43125,42718,0.74,L,Mail Innovations
1/21/2025,43125,53558,0.77,L,Mail Innovations
1/21/2025,43125,97035,0.99,L,Mail Innovations
1/21/2025,43125,43130,0.84,L,Mail Innovations
1/21/2025,43125,36861,0.86,L,Mail Innovations
1/21/2025,43125,45002,0.85,L,Mail Innovations
1/21/2025,43125,92704,0.91,L,Mail Innovations
1/21/2025,43125,29841,0.9,L,Mail Innovations
1/21/2025,43125,17241,0.89,L,Mail Innovations
1/21/2025,43125,48108,0.71,L,Mail Innovations
1/21/2025,43125,15044,0.91,L,Mail Innovations
1/21/2025,43125,30518,0.98,L,Mail Innovations
1/21/2025,43125,20003,0.91,L,Mail Innovations
1/21/2025,43125,76034,0.68,L,Mail Innovations
1/21/2025,43125,33707,0.91,L,Mail Innovations
1/21/2025,43125,75210,0.67,L,Mail Innovations
1/21/2025,43125,53713,0.9,L,Mail Innovations
1/21/2025,43125,78666,0.64,L,Mail Innovations
1/21/2025,43125,48103,0.97,L,Mail Innovations
1/21/2025,43125,40207,0.66,L,Mail Innovations
1/21/2025,43125,7928,0.74,L,Mail Innovations
1/21/2025,43125,75845,0.91,L,Mail Innovations
1/21/2025,43125,98926,0.91,L,Mail Innovations
1/21/2025,43125,2116,0.73,L,Mail Innovations
1/21/2025,43125,78221,0.91,L,Mail Innovations
1/21/2025,43125,97202,0.93,L,Mail Innovations
1/21/2025,43125,55082,0.72,L,Mail Innovations
1/21/2025,43125,7076,0.96,L,Mail Innovations
1/21/2025,43125,90067,0.9,L,Mail Innovations
1/21/2025,43125,70810,0.9,L,Mail Innovations
1/21/2025,43125,31210,0.97,L,Mail Innovations
1/21/2025,43125,28391,0.63,L,Mail Innovations
1/21/2025,43125,36502,0.73,L,Mail Innovations
1/21/2025,43125,45056,0.9,L,Mail Innovations
1/21/2025,43125,97213,0.67,L,Mail Innovations
1/21/2025,43125,60115,0.9,L,Mail Innovations
1/21/2025,43125,81301,0.8,L,Mail Innovations
1/21/2025,43125,43452,0.87,L,Mail Innovations
1/21/2025,43125,29418,0.9,L,Mail Innovations
1/21/2025,43125,8081,0.92,L,Mail Innovations
1/21/2025,43125,95501,0.91,L,Mail Innovations
1/21/2025,43125,41042,0.86,L,Mail Innovations
1/21/2025,43125,19382,0.9,L,Mail Innovations
1/21/2025,43125,36280,0.84,L,Mail Innovations
1/21/2025,43125,12019,0.92,L,Mail Innovations
1/21/2025,43125,84404,0.95,L,Mail Innovations
1/21/2025,43125,97330,0.87,L,Mail Innovations
1/21/2025,43125,77573,0.67,L,Mail Innovations
1/21/2025,43125,49503,0.89,L,Mail Innovations
1/21/2025,43125,76798,0.9,L,Mail Innovations
1/22/2025,43125,29485,0.55,L,Mail Innovations
1/22/2025,43125,46074,0.09,L,Mail Innovations
1/22/2025,43125,2038,0.87,L,Mail Innovations
1/22/2025,43125,30080,0.54,L,Mail Innovations
1/22/2025,43125,35653,0.56,L,Mail Innovations
1/22/2025,43125,5655,0.84,L,Mail Innovations
1/22/2025,43125,84015,0.96,L,Mail Innovations
1/22/2025,43125,29801,0.56,L,Mail Innovations
1/22/2025,43125,12211,0.72,L,Mail Innovations
1/22/2025,43125,60081,0.55,L,Mail Innovations
1/22/2025,43125,70714,0.55,L,Mail Innovations
1/22/2025,43125,21076,0.56,L,Mail Innovations
1/22/2025,43125,80220,0.56,L,Mail Innovations
1/22/2025,43125,28012,0.56,L,Mail Innovations
1/22/2025,43125,39773,0.73,L,Mail Innovations
1/22/2025,43125,2125,0.56,L,Mail Innovations
1/22/2025,43125,92040,0.56,L,Mail Innovations
1/22/2025,43125,3102,0.55,L,Mail Innovations
1/22/2025,43125,89179,0.56,L,Mail Innovations
1/22/2025,43125,13601,0.55,L,Mail Innovations
1/22/2025,43125,19380,0.56,L,Mail Innovations
1/22/2025,43125,47303,0.56,L,Mail Innovations
1/22/2025,43125,90068,0.09,L,Mail Innovations
1/22/2025,43125,28723,0.09,L,Mail Innovations
1/22/2025,43125,32826,0.09,L,Mail Innovations
1/22/2025,43125,28723,0.09,L,Mail Innovations
1/22/2025,43125,55987,0.09,L,Mail Innovations
1/22/2025,43125,7960,0.09,L,Mail Innovations
1/22/2025,43125,91770,0.09,L,Mail Innovations
1/22/2025,43125,13601,0.09,L,Mail Innovations
1/22/2025,43125,75001,0.97,L,Mail Innovations
1/22/2025,43125,77066,0.56,L,Mail Innovations
1/22/2025,43125,85712,0.55,L,Mail Innovations
1/22/2025,43125,33486,0.96,L,Mail Innovations
1/22/2025,43125,92620,0.56,L,Mail Innovations
1/22/2025,43125,42240,0.56,L,Mail Innovations
1/22/2025,43125,35613,0.55,L,Mail Innovations
1/22/2025,43125,56560,0.56,L,Mail Innovations
1/22/2025,43125,60403,0.56,L,Mail Innovations
1/22/2025,43125,45218,0.56,L,Mail Innovations
1/22/2025,43125,8505,0.55,L,Mail Innovations
1/22/2025,43125,24073,0.43,L,Mail Innovations
1/22/2025,43125,30530,0.64,L,Mail Innovations
1/22/2025,43125,48359,0.73,L,Mail Innovations
1/22/2025,43125,21875,0.54,L,Mail Innovations
1/22/2025,43125,23233,0.55,L,Mail Innovations
1/22/2025,43125,14020,0.55,L,Mail Innovations
1/22/2025,43125,33810,0.55,L,Mail Innovations
1/22/2025,43125,30318,0.42,L,Mail Innovations
1/22/2025,43125,14120,0.87,L,Mail Innovations
1/22/2025,43125,34266,0.87,L,Mail Innovations
1/22/2025,43125,32578,0.56,L,Mail Innovations
1/22/2025,43125,4239,0.56,L,Mail Innovations
1/22/2025,43125,13601,0.56,L,Mail Innovations
1/22/2025,43125,49201,0.56,L,Mail Innovations
1/22/2025,43125,89074,0.9,L,Mail Innovations
1/22/2025,43125,85004,0.54,L,Mail Innovations
1/22/2025,43125,92780,0.56,L,Mail Innovations
1/22/2025,43125,44890,0.9,L,Mail Innovations
1/22/2025,43125,68410,0.81,L,Mail Innovations
1/22/2025,43125,92109,0.54,L,Mail Innovations
1/22/2025,43125,30534,0.56,L,Mail Innovations
1/22/2025,43125,94089,0.56,L,Mail Innovations
1/22/2025,43125,80817,0.58,L,Mail Innovations
1/22/2025,43125,43606,0.68,L,Mail Innovations
1/22/2025,43125,93444,0.81,L,Mail Innovations
1/22/2025,43125,19709,0.56,L,Mail Innovations
1/22/2025,43125,29681,0.56,L,Mail Innovations
1/22/2025,43125,85741,0.56,L,Mail Innovations
1/22/2025,43125,19152,0.97,L,Mail Innovations
1/22/2025,43125,23093,0.55,L,Mail Innovations
1/22/2025,43125,80031,0.73,L,Mail Innovations
1/22/2025,43125,85132,0.55,L,Mail Innovations
1/22/2025,43125,49237,0.55,L,Mail Innovations
1/22/2025,43125,33032,0.56,L,Mail Innovations
1/22/2025,43125,15034,0.56,L,Mail Innovations
1/22/2025,43125,98372,0.87,L,Mail Innovations
1/22/2025,43125,80601,0.56,L,Mail Innovations
1/22/2025,43125,31407,0.66,L,Mail Innovations
1/22/2025,43125,21230,0.55,L,Mail Innovations
1/22/2025,43125,2864,0.56,L,Mail Innovations
1/22/2025,43125,74726,0.56,L,Mail Innovations
1/22/2025,43125,98321,0.83,L,Mail Innovations
1/22/2025,43125,66212,0.56,L,Mail Innovations
1/22/2025,43125,32927,0.78,L,Mail Innovations
1/22/2025,43125,32250,0.42,L,Mail Innovations
1/22/2025,43125,67861,0.56,L,Mail Innovations
1/22/2025,43125,19020,0.56,L,Mail Innovations
1/22/2025,43125,73115,0.56,L,Mail Innovations
1/22/2025,43125,70047,0.55,L,Mail Innovations
1/22/2025,43125,28403,0.42,L,Mail Innovations
1/22/2025,43125,92683,0.55,L,Mail Innovations
1/22/2025,43125,14203,0.56,L,Mail Innovations
1/22/2025,43125,97068,0.8,L,Mail Innovations
1/22/2025,43125,83646,0.56,L,Mail Innovations
1/22/2025,43125,92563,0.55,L,Mail Innovations
1/22/2025,43125,44241,0.56,L,Mail Innovations
1/22/2025,43125,11520,0.55,L,Mail Innovations
1/22/2025,43125,28425,0.56,L,Mail Innovations
1/22/2025,43125,6385,0.55,L,Mail Innovations
1/22/2025,43125,95136,0.55,L,Mail Innovations
1/22/2025,43125,24472,0.56,L,Mail Innovations
1/22/2025,43125,14456,0.66,L,Mail Innovations
1/22/2025,43125,30101,0.56,L,Mail Innovations
1/22/2025,43125,2538,0.56,L,Mail Innovations
1/22/2025,43125,60102,0.55,L,Mail Innovations
1/22/2025,43125,47648,0.56,L,Mail Innovations
1/22/2025,43125,26508,0.56,L,Mail Innovations
1/22/2025,43125,76244,0.56,L,Mail Innovations
1/22/2025,43125,60446,0.56,L,Mail Innovations
1/22/2025,43125,66440,0.55,L,Mail Innovations
1/22/2025,43125,84074,0.57,L,Mail Innovations
1/22/2025,43125,29464,0.56,L,Mail Innovations
1/22/2025,43125,32607,0.55,L,Mail Innovations
1/22/2025,43125,40403,0.4,L,Mail Innovations
1/22/2025,43125,19526,0.54,L,Mail Innovations
1/22/2025,43125,34741,0.55,L,Mail Innovations
1/22/2025,43125,11223,0.56,L,Mail Innovations
1/22/2025,43125,28226,0.4,L,Mail Innovations
1/22/2025,43125,80221,0.56,L,Mail Innovations
1/22/2025,43125,77571,0.56,L,Mail Innovations
1/22/2025,43125,20010,0.09,L,Mail Innovations
1/22/2025,43125,30071,0.56,L,Mail Innovations
1/22/2025,43125,53574,0.08,L,Mail Innovations
1/24/2025,43125,60647,0.96,L,Mail Innovations
1/24/2025,43125,60608,0.09,L,Mail Innovations
1/24/2025,43125,71111,0.09,L,Mail Innovations
1/24/2025,43125,22406,0.88,L,Mail Innovations
1/24/2025,43125,60712,0.42,L,Mail Innovations
1/24/2025,43125,81230,0.42,L,Mail Innovations
1/24/2025,43125,90064,0.41,L,Mail Innovations
1/24/2025,43125,3748,0.39,L,Mail Innovations
1/24/2025,43125,6269,0.42,L,Mail Innovations
1/24/2025,43125,80525,0.31,L,Mail Innovations
1/24/2025,43125,47406,0.4,L,Mail Innovations
1/24/2025,43125,88240,0.64,L,Mail Innovations
1/24/2025,43125,55104,0.89,L,Mail Innovations
1/24/2025,43125,77591,0.42,L,Mail Innovations
1/24/2025,43125,34982,0.4,L,Mail Innovations
1/24/2025,43125,31701,0.88,L,Mail Innovations
1/24/2025,43125,90255,0.92,L,Mail Innovations
1/24/2025,43125,98133,0.79,L,Mail Innovations
1/24/2025,43125,97214,0.9,L,Mail Innovations
1/24/2025,43125,95838,0.82,L,Mail Innovations
1/24/2025,43125,28278,0.54,L,Mail Innovations
1/24/2025,43125,30324,0.89,L,Mail Innovations
1/24/2025,43125,76542,0.56,L,Mail Innovations
1/24/2025,43125,2460,0.42,L,Mail Innovations
1/24/2025,43125,85308,0.42,L,Mail Innovations
1/24/2025,43125,39531,0.42,L,Mail Innovations
1/24/2025,43125,34748,0.68,L,Mail Innovations
1/24/2025,43125,98229,0.09,L,Mail Innovations
1/24/2025,43125,92009,0.09,L,Mail Innovations
1/24/2025,43125,49686,0.09,L,Mail Innovations
1/24/2025,43125,14487,0.08,L,Mail Innovations
1/24/2025,43125,64113,0.09,L,Mail Innovations
1/24/2025,43125,85925,0.09,L,Mail Innovations
1/24/2025,43125,7866,0.09,L,Mail Innovations
1/24/2025,43125,3824,0.09,L,Mail Innovations
1/24/2025,43125,46992,0.14,L,Mail Innovations
1/24/2025,43125,32327,0.08,L,Mail Innovations
1/23/2025,43125,29631,0.43,L,Mail Innovations
9/23/2024,43207,92591,1.3,L,Mail Innovations
9/23/2024,43207,54022,1.25,L,Mail Innovations
9/23/2024,43207,98133,1.09,L,Mail Innovations
9/23/2024,43207,92067,1.26,L,Mail Innovations
9/23/2024,43207,92618,1.08,L,Mail Innovations
9/23/2024,43207,22408,1.29,L,Mail Innovations
9/23/2024,43207,73459,1.3,L,Mail Innovations
9/23/2024,43207,92103,1.18,L,Mail Innovations
9/23/2024,43207,78748,1.12,L,Mail Innovations
9/23/2024,43207,91325,1.13,L,Mail Innovations
9/23/2024,43207,53086,1.47,L,Mail Innovations
9/23/2024,43207,49426,1.43,L,Mail Innovations
9/23/2024,43207,98020,1.14,L,Mail Innovations
9/23/2024,43207,96145,1.28,L,Mail Innovations
9/23/2024,43207,37801,1.38,L,Mail Innovations
9/23/2024,43207,94602,1.29,L,Mail Innovations
9/23/2024,43207,85295,1.29,L,Mail Innovations
9/23/2024,43207,84037,1.24,L,Mail Innovations
9/25/2024,43207,98115,2.67,L,Mail Innovations
9/25/2024,43207,11954,1.3,L,Mail Innovations
9/25/2024,43207,43212,1.28,L,Mail Innovations
9/25/2024,43207,2332,1.46,L,Mail Innovations
9/25/2024,43207,34240,1.28,L,Mail Innovations
9/23/2024,43207,92129,0.67,L,Mail Innovations
9/23/2024,43207,98284,0.69,L,Mail Innovations
9/23/2024,43207,33483,0.68,L,Mail Innovations
9/23/2024,43207,33602,0.67,L,Mail Innovations
9/23/2024,43207,38305,0.49,L,Mail Innovations
9/23/2024,43207,7111,0.59,L,Mail Innovations
9/23/2024,43207,32951,0.67,L,Mail Innovations
9/23/2024,43207,29910,0.79,L,Mail Innovations
9/23/2024,43207,83686,0.67,L,Mail Innovations
9/23/2024,43207,27837,0.67,L,Mail Innovations
9/23/2024,43207,20111,0.6,L,Mail Innovations
9/23/2024,43207,32812,0.66,L,Mail Innovations
9/23/2024,43207,60169,0.67,L,Mail Innovations
9/23/2024,43207,10305,0.76,L,Mail Innovations
9/23/2024,43207,1027,0.42,L,Mail Innovations
9/23/2024,43207,62469,0.39,L,Mail Innovations
9/23/2024,43207,31721,0.61,L,Mail Innovations
9/23/2024,43207,11702,0.42,L,Mail Innovations
9/23/2024,43207,43219,0.99,L,Mail Innovations
9/23/2024,43207,78745,0.36,L,Mail Innovations
9/23/2024,43207,92373,0.35,L,Mail Innovations
9/23/2024,43207,90232,0.37,L,Mail Innovations
9/23/2024,43207,27023,0.3,L,Mail Innovations
9/23/2024,43207,80501,0.74,L,Mail Innovations
9/23/2024,43207,85212,0.66,L,Mail Innovations
9/23/2024,43207,40220,0.6,L,Mail Innovations
9/23/2024,43207,94551,0.67,L,Mail Innovations
9/23/2024,43207,24503,0.59,L,Mail Innovations
9/23/2024,43207,52033,0.67,L,Mail Innovations
9/23/2024,43207,80817,0.82,L,Mail Innovations
9/23/2024,43207,45431,0.68,L,Mail Innovations
9/23/2024,43207,83686,0.68,L,Mail Innovations
9/23/2024,43207,49643,0.67,L,Mail Innovations
9/23/2024,43207,45431,0.66,L,Mail Innovations
9/23/2024,43207,33982,0.69,L,Mail Innovations
9/23/2024,43207,30308,0.67,L,Mail Innovations
9/23/2024,43207,78642,0.67,L,Mail Innovations
9/23/2024,43207,19146,0.59,L,Mail Innovations
9/23/2024,43207,33483,0.67,L,Mail Innovations
9/23/2024,43207,93446,0.35,L,Mail Innovations
9/23/2024,43207,45403,0.67,L,Mail Innovations
9/23/2024,43207,7751,0.63,L,Mail Innovations
9/23/2024,43207,91206,0.59,L,Mail Innovations
9/25/2024,43207,18951,0.33,L,Mail Innovations
9/25/2024,43207,93003,0.39,L,Mail Innovations
9/25/2024,43207,84121,0.3,L,Mail Innovations
9/25/2024,43207,92646,0.36,L,Mail Innovations
9/25/2024,43207,46123,0.63,L,Mail Innovations
9/25/2024,43207,37067,0.23,L,Mail Innovations
9/25/2024,43207,85303,0.68,L,Mail Innovations
9/25/2024,43207,92028,0.8,L,Mail Innovations
9/25/2024,43207,83709,0.83,L,Mail Innovations
9/25/2024,43207,95050,0.66,L,Mail Innovations
9/25/2024,43207,48237,0.85,L,Mail Innovations
9/25/2024,43207,80126,0.4,L,Mail Innovations
9/25/2024,43207,40324,0.66,L,Mail Innovations
9/25/2024,43207,44001,0.68,L,Mail Innovations
9/25/2024,43207,40503,0.67,L,Mail Innovations
9/25/2024,43207,45227,0.69,L,Mail Innovations
9/25/2024,43207,2601,0.66,L,Mail Innovations
9/25/2024,43207,78758,0.48,L,Mail Innovations
9/25/2024,43207,27587,0.67,L,Mail Innovations
9/25/2024,43207,34974,0.66,L,Mail Innovations
9/25/2024,43207,32832,0.68,L,Mail Innovations
9/25/2024,43207,32832,0.65,L,Mail Innovations
9/25/2024,43207,76262,0.67,L,Mail Innovations
9/25/2024,43207,55391,0.38,L,Mail Innovations
9/25/2024,43207,91011,0.53,L,Mail Innovations
9/25/2024,43207,46208,0.64,L,Mail Innovations
9/25/2024,43207,12590,0.32,L,Mail Innovations
9/25/2024,43207,96003,0.76,L,Mail Innovations
9/25/2024,43207,26753,0.67,L,Mail Innovations
9/25/2024,43207,91302,0.68,L,Mail Innovations
9/25/2024,43207,90034,0.53,L,Mail Innovations
9/25/2024,43207,60025,0.66,L,Mail Innovations
9/25/2024,43207,7462,0.68,L,Mail Innovations
9/25/2024,43207,11559,0.66,L,Mail Innovations
9/25/2024,43207,85303,0.66,L,Mail Innovations
9/26/2024,43207,20117,0.8,L,Mail Innovations
9/25/2024,43207,99610,2.24,L,Mail Innovations
9/30/2024,43207,9295,10.68,L,Mail Innovations
9/30/2024,43207,7436,6.18,L,Mail Innovations
9/30/2024,43207,96788,12.42,L,Mail Innovations
9/30/2024,43207,99672,2.86,L,Mail Innovations
10/2/2024,43207,9128,8.8,L,Mail Innovations
10/2/2024,43207,96367,2.86,L,Mail Innovations
10/2/2024,43207,9123,3.02,L,Mail Innovations
10/2/2024,43207,9464,13.62,L,Mail Innovations
10/2/2024,43207,96319,7.56,L,Mail Innovations
10/2/2024,43207,850,12.08,L,Mail Innovations
10/2/2024,43207,99685,10.66,L,Mail Innovations
10/2/2024,43207,99574,3.13,L,Mail Innovations
10/2/2024,43207,9606,2.97,L,Mail Innovations
10/2/2024,43207,99780,2.84,L,Mail Innovations
10/2/2024,43207,96349,2.86,L,Mail Innovations
10/4/2024,43207,802,7.14,L,Mail Innovations
10/4/2024,43207,99840,1.66,L,Mail Innovations
10/4/2024,43207,99688,20.48,L,Mail Innovations
10/4/2024,43207,96717,5.56,L,Mail Innovations
10/4/2024,43207,9227,10.08,L,Mail Innovations
9/30/2024,43207,30016,1.09,L,Mail Innovations
9/30/2024,43207,48390,1.01,L,Mail Innovations
9/30/2024,43207,74501,1.23,L,Mail Innovations
9/30/2024,43207,37215,1.24,L,Mail Innovations
9/30/2024,43207,80211,1.23,L,Mail Innovations
9/30/2024,43207,91762,1.11,L,Mail Innovations
9/30/2024,43207,30117,1.64,L,Mail Innovations
9/30/2024,43207,6460,1.13,L,Mail Innovations
9/30/2024,43207,70810,1.02,L,Mail Innovations
9/30/2024,43207,77433,1.25,L,Mail Innovations
9/30/2024,43207,43017,1.23,L,Mail Innovations
9/30/2024,43207,78163,1.45,L,Mail Innovations
9/30/2024,43207,11783,1.21,L,Mail Innovations
9/30/2024,43207,52136,1.24,L,Mail Innovations
9/30/2024,43207,75028,1.24,L,Mail Innovations
9/30/2024,43207,26505,1.17,L,Mail Innovations
9/30/2024,43207,95831,1.21,L,Mail Innovations
9/30/2024,43207,12466,1.24,L,Mail Innovations
9/30/2024,43207,49423,1.24,L,Mail Innovations
10/2/2024,43207,91737,1.04,L,Mail Innovations
10/2/2024,43207,32256,1.5,L,Mail Innovations
10/2/2024,43207,27525,1.34,L,Mail Innovations
10/2/2024,43207,62363,1.54,L,Mail Innovations
10/2/2024,43207,7901,1.34,L,Mail Innovations
10/2/2024,43207,23322,1.17,L,Mail Innovations
10/2/2024,43207,37917,1.42,L,Mail Innovations
10/2/2024,43207,76001,1.11,L,Mail Innovations
10/2/2024,43207,57106,1.29,L,Mail Innovations
10/2/2024,43207,80923,1.84,L,Mail Innovations
10/2/2024,43207,32836,1.26,L,Mail Innovations
10/2/2024,43207,92563,1.3,L,Mail Innovations
10/2/2024,43207,4103,1.04,L,Mail Innovations
10/2/2024,43207,78758,1.64,L,Mail Innovations
10/2/2024,43207,29926,1.2,L,Mail Innovations
10/2/2024,43207,60056,1.96,L,Mail Innovations
10/2/2024,43207,3853,1.2,L,Mail Innovations
10/2/2024,43207,93312,1.08,L,Mail Innovations
10/2/2024,43207,22182,2.24,L,Mail Innovations
10/2/2024,43207,79912,1.16,L,Mail Innovations
10/2/2024,43207,76126,1.98,L,Mail Innovations
10/2/2024,43207,60491,1.66,L,Mail Innovations
10/2/2024,43207,11201,1.32,L,Mail Innovations
10/2/2024,43207,76110,1.36,L,Mail Innovations
10/2/2024,43207,28394,1.5,L,Mail Innovations
10/2/2024,43207,55419,1.32,L,Mail Innovations
10/2/2024,43207,55347,1.23,L,Mail Innovations
10/2/2024,43207,85249,1.32,L,Mail Innovations
10/2/2024,43207,53528,1.2,L,Mail Innovations
10/2/2024,43207,85255,1.32,L,Mail Innovations
10/2/2024,43207,79762,1.22,L,Mail Innovations
10/2/2024,43207,55424,1.32,L,Mail Innovations
10/2/2024,43207,95133,1.23,L,Mail Innovations
10/2/2024,43207,45318,1.24,L,Mail Innovations
10/2/2024,43207,7304,1.24,L,Mail Innovations
10/2/2024,43207,75024,1.54,L,Mail Innovations
10/2/2024,43207,36526,1.23,L,Mail Innovations
10/2/2024,43207,99163,1.32,L,Mail Innovations
10/4/2024,43207,60631,1.42,L,Mail Innovations
10/4/2024,43207,46220,1.18,L,Mail Innovations
10/4/2024,43207,98619,1.46,L,Mail Innovations
10/4/2024,43207,33619,1.18,L,Mail Innovations
10/4/2024,43207,46167,1.2,L,Mail Innovations
10/4/2024,43207,40509,1.2,L,Mail Innovations
10/4/2024,43207,75201,1.28,L,Mail Innovations
10/4/2024,43207,85345,1.18,L,Mail Innovations
10/4/2024,43207,54155,1.18,L,Mail Innovations
10/4/2024,43207,94086,1.18,L,Mail Innovations
10/4/2024,43207,68154,1.18,L,Mail Innovations
10/4/2024,43207,60070,1.2,L,Mail Innovations
10/4/2024,43207,15857,1.18,L,Mail Innovations
10/4/2024,43207,48301,1.22,L,Mail Innovations
10/4/2024,43207,11705,1.2,L,Mail Innovations
10/4/2024,43207,97035,1.36,L,Mail Innovations
10/4/2024,43207,79934,1.2,L,Mail Innovations
10/4/2024,43207,27278,1.23,L,Mail Innovations
10/4/2024,43207,75205,1.2,L,Mail Innovations
10/4/2024,43207,92651,1.21,L,Mail Innovations
10/4/2024,43207,98249,1.21,L,Mail Innovations
10/4/2024,43207,94070,1.22,L,Mail Innovations
10/4/2024,43207,8854,1.22,L,Mail Innovations
10/4/2024,43207,20170,1.04,L,Mail Innovations
10/4/2024,43207,1940,1.68,L,Mail Innovations
10/4/2024,43207,33764,1.48,L,Mail Innovations
10/4/2024,43207,90036,1.2,L,Mail Innovations
10/4/2024,43207,20659,1.2,L,Mail Innovations
10/4/2024,43207,53072,1.22,L,Mail Innovations
10/4/2024,43207,77493,1.32,L,Mail Innovations
10/4/2024,43207,48230,1.2,L,Mail Innovations
10/4/2024,43207,93041,1.2,L,Mail Innovations
10/4/2024,43207,54868,1.19,L,Mail Innovations
10/4/2024,43207,46371,1.2,L,Mail Innovations
10/4/2024,43207,54729,1.2,L,Mail Innovations
10/4/2024,43207,8857,1.2,L,Mail Innovations
